,identification,Ca_input (mg/L),Mg_input (mg/L),Na_input (mg/L),K_input (mg/L),SO4_input (mg/L),Cl_input (mg/L),HCO3_input (mg/L),CO3_input (mg/L),Ca mMol/L,Mg mMol/L,Na mMol/L,K mMol/L,SO4 mMol/L,Cl mMol/L,HCO3 mMol/L,CO3 mMol/L,GMC,hp_Ca,hp_Mg,hp_Na,hp_K,hp_SO4,hp_Cl,hp_HCO3,hp_CO3,7 hlr (b),7 hlr (b+h),Ca_p,Mg_p,Na_p,K_p,SO4_p,Cl_p,HCO3_p,CO3_p,Catboost (b),Catboost (b+h),Ca_p,Mg_p,Na_p,K_p,SO4_p,Cl_p,HCO3_p,CO3_p,SVM-L (b),SVM-L (b+h),Ca_p,Mg_p,Na_p,K_p,SO4_p,Cl_p,HCO3_p,CO3_p,SVM-P (b),SVM-P (b+h),Ca_p,Mg_p,Na_p,K_p,SO4_p,Cl_p,HCO3_p,CO3_p,SVM-RBF (b),SVM-RBF (b+h)
112,DLTAB5354-301218,6.249,4.479,13.38,1.4769999999999999,7.3183,13.7971,11.99,19.62,0.155920954,0.184283069,0.581998011,0.037776579,0.076187849,0.38919887200000003,0.196505835,0.32695640600000003,Na-Cl,0.080636388,0.108286257,0.811077355,0.029957453999999998,0.031052898,0.757872584,0.21107451800000002,0.397145625,Na-Cl,Na-Cl-CO3,0.0008179934558843597,7.107680632526965e-15,0.9991820065420439,2.0647912732703517e-12,3.4276040610735815e-09,0.9966463695183917,2.84669064398815e-10,0.00335362676933524,Na-Cl,Na-Cl,1.5464804017173288e-14,2.8171165366676855e-14,0.9999999666666107,3.3333345538007554e-08,4.3588817575744995e-08,0.9996940811280468,9.666552888034467e-08,0.000305778617606708,Na-Cl,Na-Cl,1.2922992674480784e-09,1.689868539186866e-09,0.9999999576672659,3.935056626343005e-08,1.9044848252774404e-05,0.9202084820092672,0.0002734248978556532,0.07949904824462427,Na-Cl,Na-Cl,2.9952332814593306e-14,1.7055606385797712e-14,0.9999999666666076,3.333334553800737e-08,1.6455107178166916e-07,0.9994052073802847,2.2611744111871434e-07,0.0005944019512025627,Na-Cl,Na-Cl
113,DLTAB5355-290418,97.17,20.43,31.73,3.513,10.7046,15.6547,283.29,36.21,2.424522182,0.8405677840000001,1.38017914,0.08985045400000001,0.11144124300000001,0.441599436,4.642880556000001,0.603419544,Ca-HCO3,0.62697284,0.075870535,0.297156625,0.0034978179999999998,0.00125591,0.014281877,0.9844622129999999,0.6996911140000001,Ca-HCO3,Ca-Na-HCO3,0.06659458914353536,0.0008430290208188899,0.9318826120172514,0.000679769818394415,2.615525452870652e-14,4.033872984209363e-15,0.9999999999999041,6.569217613240083e-14,Na-HCO3,Na-HCO3,0.9999998166666201,5.000001440692768e-08,1.0000002521393403e-07,3.333334053800765e-08,1.9594088257907292e-14,2.09960752187093e-14,0.9999998999999301,1.0000002923736526e-07,Ca-HCO3,Ca-HCO3,0.9194479261911254,0.003053755495686098,0.07749326080166559,5.057511522583255e-06,2.1530627381501806e-14,2.50201931999956e-14,0.9999998875939011,1.1240605228557769e-07,Ca-HCO3,Ca-HCO3,0.008945177409395506,1.400881396156115e-06,0.9910533877119543,3.399725394928744e-08,1.9594301764845657e-14,2.099851342395278e-14,0.9999998999999321,1.0000002733830025e-07,Na-HCO3,Na-HCO3
114,DLTLA2542-111118,33.0211,12.5525,10.5877,3.7854,12.527999999999999,16.59,64.0,16.0,0.823920854,0.516457519,0.46053963700000006,0.09681750900000001,0.130423919,0.467983075,1.048905205,0.266631116,Ca-HCO3,0.553636681,0.21551185399999997,0.23085146399999998,0.019545071,0.018919579,0.18548469899999998,0.795595721,0.281695743,Ca-HCO3,Ca-Mg-HCO3-Cl,0.04051986006869388,0.6124626197158216,0.34569545243209565,0.0013220677833888595,2.1441019660913389e-13,7.928444852466264e-12,0.9999999999916841,1.7313177392193194e-13,Mg-HCO3,Mg-Na-HCO3,0.9999998164035249,9.999932661247725e-08,5.0263807913916906e-08,3.333334052483268e-08,1.3743457641718758e-14,2.945026617877615e-14,0.9999999499999392,5.00000174736765e-08,Ca-HCO3,Ca-HCO3,0.966167016885368,0.0260354674764161,0.007789510484386214,8.00515382968829e-06,1.1346162122071198e-10,2.4321415799748027e-10,0.9999999469634858,5.2679838462427394e-08,Ca-HCO3,Ca-HCO3,0.21170816775500242,0.766691524473554,0.021502246050292714,9.806172115115608e-05,1.3743457641718758e-14,2.945026617877615e-14,0.9999999499999392,5.00000174736765e-08,Mg-HCO3,Mg-HCO3
115,DLTLA2583-260715,53.49,13.99,25.96,12.57,15.545,13.9,122.0,12.0,1.334647437,0.575601728,1.129197935,0.32149735399999996,0.161832681,0.392101551,1.9994755469999999,0.199973337,Ca-HCO3,0.40418415700000004,0.07423490099999999,0.521580942,0.110006165,0.013658045,0.049144472,0.9371974829999999,0.259958409,Na-HCO3,Na-Ca-HCO3,6.0840732759628135e-05,1.427167025553883e-07,0.9999240403819125,1.4976168625283455e-05,3.8247896897764745e-14,1.6107410132682488e-15,0.999999999999944,1.606712779574844e-14,Na-HCO3,Na-HCO3,0.9990981507878994,4.5460013509079136e-07,0.0009013612780410555,3.3333924147653236e-08,1.3744059915742453e-14,2.945034608775461e-14,0.9999999499999395,5.000001742104641e-08,Ca-HCO3,Ca-HCO3,0.5068323097248828,0.0007833358122108239,0.49223040559537345,0.000153948867533121,7.6952540843e-14,1.540013312509759e-13,0.9999999500747754,4.9924993599251306e-08,Ca-HCO3,Ca-Na-HCO3,1.5785999159916503e-14,2.8410776254086097e-14,0.9999999666665094,3.333344638549017e-08,1.3745140407000146e-14,2.945048942275967e-14,0.9999999499999397,5.0000017062379754e-08,Na-HCO3,Na-HCO3
116,DLTLA2585-260715,33.6,15.49,27.89,1.545,12.515,11.41,112.0,20.0,0.8383651879999999,0.637317424,1.213148321,0.039515785,0.130288582,0.321861777,1.835584109,0.333288895,Na-HCO3,0.25127079199999997,0.141858071,0.6068711370000001,0.0033201909999999997,0.008138593000000001,0.041364338,0.950497068,0.5213289870000001,Na-HCO3,Na-Ca-HCO3,0.0026211245097176677,1.0263527697024732e-05,0.9973683802602308,2.3170235452163175e-07,4.71719998513954e-12,2.370387292895821e-12,0.999999999987543,5.3694831044565596e-12,Na-HCO3,Na-HCO3,3.6877452267811436e-10,1.9808563782501546e-10,0.999999965975192,3.345794773260023e-08,1.9592387646210378e-14,3.134004274493809e-14,0.9999999093413094,9.065863950228767e-08,Na-HCO3,Na-HCO3,0.050561630053855264,0.007045428438324892,0.9423648774903326,2.80640174871172e-05,5.227842431384832e-13,9.092495855274951e-13,0.9999996291295882,3.708689798910037e-07,Na-HCO3,Na-HCO3,1.5511362876087675e-14,2.820685969885445e-14,0.9999999666666106,3.333334553800755e-08,1.964634361289566e-14,3.085993645012575e-14,0.9999999084813858,9.151856375280298e-08,Na-HCO3,Na-HCO3
117,DLTLA2585-150516,27.83,13.12,25.72,1.391,6.284,11.83,120.0,12.0,0.6943959279999999,0.539806624,1.118758509,0.035576994,0.065420172,0.33370945,1.96669726,0.199973337,Na-HCO3,0.20129202399999999,0.11627032,0.682437656,0.004479021,0.002211111,0.038843116000000004,0.958945774,0.339904493,Na-HCO3,Na-Ca-HCO3,0.0005405862824777667,1.0864945528304407e-05,0.9994483263548737,2.2241712023053263e-07,5.560128966993808e-13,3.5281434849430387e-13,0.9999999999980075,1.0836781907724869e-12,Na-HCO3,Na-HCO3,7.72558037191423e-12,4.153349880849136e-12,0.9999999666521754,3.333594570329165e-08,1.3743457894403668e-14,2.945026702290773e-14,0.9999999499999379,5.0000018893543616e-08,Na-HCO3,Na-HCO3,0.035969818850204414,0.00569706057770989,0.9583142076890557,1.89128830300115e-05,8.361345994832462e-13,1.8042529910044422e-12,0.9999999489387679,5.10585917296904e-08,Na-HCO3,Na-HCO3,1.545716519882245e-14,2.8165277900768918e-14,0.9999999666666107,3.3333345538007554e-08,1.3743463715844332e-14,2.945028647028169e-14,0.9999999499999053,5.00000516049189e-08,Na-HCO3,Na-HCO3
118,DLTLA5341-010418,43.691,20.8912,39.5218,4.5982,9.623,11.520999999999999,169.52,29.12,1.090149209,0.859543304,1.719103812,0.117606136,0.100181144,0.324992948,2.778287662,0.485268631,Na-HCO3,0.19449313,0.11543405300000001,0.690072818,0.018252601,0.002855222,0.020668436000000002,0.976476343,0.735642624,Na-HCO3,Na-HCO3,0.00019812750284158552,9.239775252301004e-07,0.9998009156942123,3.282542087700234e-08,6.206353569606087e-13,1.228455203206659e-13,0.9999999999987423,5.141857439471649e-13,Na-HCO3,Na-HCO3,5.769505745817937e-13,3.1003118820495283e-13,0.9999999666655826,3.333353049043607e-08,1.9593859410270156e-14,2.0993462919837314e-14,0.9999998999999294,1.0000002994712942e-07,Na-HCO3,Na-HCO3,0.03094891774379823,0.004526255589960848,0.9645096118422564,1.5214823984557852e-05,3.856337888040131e-14,4.270472950638023e-14,0.999999815804528,1.8419539079487888e-07,Na-HCO3,Na-HCO3,1.5456177375859955e-14,2.8164515913927643e-14,0.9999999666666107,3.333334553800755e-08,1.9593865589108153e-14,2.0993533436500662e-14,0.9999998999999294,1.0000002994597149e-07,Na-HCO3,Na-HCO3
119,DLTLA5343-010418,32.3566,30.7312,23.6723,4.13031,83.915,11.520999999999999,99.0,19.8,0.807340686,1.264398272,1.029688455,0.10563912,0.87360498,0.324992948,1.622525239,0.329956006,Mg-HCO3,0.19301137899999998,0.459898319,0.347090301,0.00838713,0.24493811399999998,0.038714804,0.7163470829999999,0.11518196,Mg-HCO3,Mg-Na-HCO3-SO4,0.003235741036110782,0.9876651538040048,0.009098926271364747,1.7888851970799152e-07,1.1494023491412664e-08,6.817382586589974e-11,0.9999999882427486,1.9505403260647972e-10,Mg-HCO3,Mg-HCO3,6.274081624161366e-09,0.9998930218120347,0.00010693858054221764,3.333334135523901e-08,3.28337618261954e-14,1.7805422830504622e-14,0.9999999546972168,4.5302732534498376e-08,Mg-HCO3,Mg-HCO3,0.015994588210006686,0.9291163444599374,0.0548632877148338,2.5779615222011988e-05,1.6607378099643516e-07,8.931934243097463e-08,0.9999996201934814,1.2441339522951474e-07,Mg-HCO3,Mg-HCO3,6.501696736609835e-08,0.9996554945366753,0.00034440711301022924,3.333334708456138e-08,3.287291474360464e-14,1.7772545326646553e-14,0.9999999545920892,4.5407860190576795e-08,Mg-HCO3,Mg-HCO3
120,DLTLA5344-021016,11.2353,18.29363,234.608,23.3255,13.640999999999998,41.69,574.0,56.0,0.280335845,0.75266941,10.2048871,0.596586041,0.14201091,1.176022567,9.407368559,0.933208905,Na-HCO3,0.001139061,0.006860383,0.9920005559999999,0.381941365,0.00038922699999999996,0.022740682,0.97687009,0.3987648,Na-HCO3,Na-HCO3,1.455365278702993e-06,4.13042109992711e-18,0.9999985446347177,3.586499194532466e-15,5.95975396368109e-14,8.001267500988161e-15,0.9999999999998725,5.982237634215484e-14,Na-HCO3,Na-HCO3,1.3760390408790247e-14,2.950670973549214e-14,0.99999994990482,5.009513659216897e-08,1.3751693944256156e-14,2.9477751691835765e-14,0.9999999499536653,5.0046291565930704e-08,Na-HCO3,Na-HCO3,2.3132158632087322e-14,4.7914529781038825e-14,0.9999999419039668,5.809596211385891e-08,8.717831791293342e-14,1.9169842662259977e-13,0.9999999408835217,5.911619923791277e-08,Na-HCO3,Na-HCO3,1.4342680457002728e-14,2.95423886295148e-14,0.9999999500221954,4.9977760551462874e-08,1.377229864889766e-14,2.954625756957902e-14,0.9999999498379591,5.0161997392286056e-08,Na-HCO3,Na-HCO3
121,DLTLA5345-111118,168.898,42.4215,42.7531,15.7462,26.011,11.06,610.0,20.0,4.214232247,1.745381609,1.859657636,0.402733623,0.270789956,0.31198871699999997,9.997377737,0.333288895,Ca-HCO3,0.613106196,0.104040696,0.282853108,0.027966629,0.002265716,0.001866101,0.995868183,0.46535509999999997,Ca-HCO3,Ca-Na-HCO3,0.003683050381999832,0.3382318983416489,0.6579209522649797,0.00016409901137148734,1.9246565346427066e-15,9.510220736430271e-18,0.9999999999999959,2.208429596543481e-15,Na-HCO3,Na-Mg-HCO3,0.9999998063721554,5.600108387833555e-08,1.0429342077599049e-07,3.333333999879978e-08,2.0036377886080134e-14,2.7208924798627934e-14,0.9999999033364083,9.666354452074397e-08,Ca-HCO3,Ca-HCO3,0.9513138956139988,0.016555404482680617,0.032015751915890824,0.00011494798742956201,2.917167087782801e-14,3.0922531796052023e-14,0.9999999074330196,9.256692045882182e-08,Ca-HCO3,Ca-HCO3,3.606086623055236e-05,0.00803151342075844,0.991932391307713,3.440529793285831e-08,2.0501744404636747e-14,2.5207326168292464e-14,0.999999901400663,9.859929149073016e-08,Na-HCO3,Na-HCO3
122,DLTLA5345-021016,174.787,41.876000000000005,46.9114,16.3824,36.65,15.88,614.0,36.0,4.361170717,1.7229376669999998,2.040533745,0.41900543,0.38154826399999997,0.447954866,10.06293431,0.599920011,Ca-HCO3,0.639477034,0.09985509599999999,0.26066787,0.022294456,0.003493763,0.003570725,0.992935511,0.557487909,Ca-HCO3,Ca-Na-HCO3,0.02947875192601884,0.09378839329889908,0.8761061567378635,0.0006266980372186056,8.681969379852426e-16,2.7645446091364688e-17,0.9999999999999987,4.1346562740476757e-16,Na-HCO3,Na-HCO3,0.999999816445502,5.011088041207118e-08,1.0011027707341293e-07,3.333334052694153e-08,1.9641840447274006e-14,2.1015460519458496e-14,0.9999998999999297,1.000000297081509e-07,Ca-HCO3,Ca-HCO3,0.9727320382461779,0.005052385934841781,0.022185278441456572,3.0297377523810063e-05,2.3180845192133692e-14,2.327931331886762e-14,0.9999999001842258,9.981572778471439e-08,Ca-HCO3,Ca-HCO3,0.007912292165445886,0.0012174989681617242,0.9908692958348475,9.130315448894066e-07,1.981655802738675e-14,2.1089690064336643e-14,0.9999998999999299,1.0000002930786255e-07,Na-HCO3,Na-HCO3
123,DLTLA6375-100219,32.8779,22.0001,36.0484,4.95257,31.629,12.442,178.0,30.0,0.820347822,0.9051676609999999,1.568019216,0.126669702,0.329276672,0.35097320200000004,2.917267602,0.499933342,Na-HCO3,0.166756572,0.194350213,0.638893214,0.018103873,0.018241569,0.020994207,0.960764223,0.520842747,Na-HCO3,Na-Mg-HCO3,0.0014666377050268147,3.4745626974364217e-06,0.998529771688411,1.1604386481326917e-07,8.68798677634187e-15,1.2072208435197983e-15,0.9999999999999694,2.073829431804916e-14,Na-HCO3,Na-HCO3,1.573142686119479e-14,2.8371173828337553e-14,0.9999999666666105,3.333334553800752e-08,2.0527680384699004e-14,2.135880187456513e-14,0.9999998999999281,1.0000002994731357e-07,Na-HCO3,Na-HCO3,0.005730006431094515,0.0021328399716751927,0.9921316602545758,5.49334265440773e-06,2.38534510093488e-14,2.2531190431848284e-14,0.9999999000356258,9.996432768392803e-08,Na-HCO3,Na-HCO3,1.5459060911695055e-14,2.816673980375579e-14,0.9999999666666107,3.3333345538007554e-08,2.225127014820479e-14,2.1812456573075938e-14,0.999999899999926,1.0000002994682916e-07,Na-HCO3,Na-HCO3
124,DLTLA6381-100219,37.3732,22.6065,48.1127,10.4014,12.865,12.902999999999999,210.0,40.0,0.932511602,0.93011726,2.0927874230000003,0.266032027,0.133932289,0.36397743299999996,3.441720205,0.66657779,Na-HCO3,0.117256526,0.10906470300000001,0.7736787709999999,0.077055255,0.003153607,0.017285315,0.9795610779999999,0.785798903,Na-HCO3,Na-HCO3,9.464107011488599e-05,1.0271474588695204e-08,0.9999053290714172,1.9586993289355775e-08,4.5003515179976314e-14,4.1884010564868496e-15,0.9999999999998814,6.934286375547055e-14,Na-HCO3,Na-HCO3,2.5425113829211782e-14,2.9066160098626375e-14,0.9999999666666,3.3333345538006726e-08,1.9593855323354967e-14,2.0993416277924265e-14,0.9999998999999294,1.0000002994734646e-07,Na-HCO3,Na-HCO3,0.004139608762120593,0.000942169328960199,0.9949086897224403,9.532186478899701e-06,1.9603270085283618e-14,2.109624879887908e-14,0.9999999000009844,9.999897488642075e-08,Na-HCO3,Na-HCO3,1.5456128211829402e-14,2.816447798593733e-14,0.9999999666666107,3.333334553800755e-08,1.9593855323354967e-14,2.0993416277924265e-14,0.9999998999999294,1.0000002994734646e-07,Na-HCO3,Na-HCO3
125,DLZAC2609M1-030515,55.87,10.59,36.32,22.93,31.26547,13.26,203.52,16.96,1.3940316380000002,0.435712816,1.5798331669999999,0.586470512,0.325492109,0.374047955,3.335518553,0.282628983,Na-HCO3,0.343559424,0.033708291,0.622732286,0.218904228,0.016983774,0.018395923999999998,0.964620301,0.273874435,Na-HCO3,Na-Ca-HCO3,0.0011083702958435008,1.162356317753716e-08,0.9988911411762967,4.769042966055153e-07,2.336457121614465e-15,7.589169367062177e-18,0.9999999999999966,1.1036118415612507e-15,Na-HCO3,Na-HCO3,0.0048769200357495655,3.35495304256583e-08,0.9951229962791668,5.013555322565749e-08,1.551732934300114e-14,2.819530460666744e-14,0.9999999666108292,3.338912697094382e-08,Na-HCO3,Na-HCO3,0.15347139836967494,1.5744260766537487e-05,0.8458293944933892,0.0006834628761693786,2.1939632568138276e-14,3.204684603175653e-14,0.9999999613041995,3.869574644346111e-08,Na-HCO3,Na-HCO3,3.5516760657766706e-14,1.271557491423476e-14,0.9999999499975387,5.00024131628266e-08,1.559984824993139e-14,2.8259893682457404e-14,0.9999999666166903,3.338326573507514e-08,Na-HCO3,Na-HCO3
126,DLZAC2623M1-170515,25.76,19.7,56.1,2.404,28.06959,9.15,191.86,10.6,0.642746644,0.810532812,2.440215877,0.061486049,0.29222109999999996,0.258110014,3.144421135,0.176643114,Na-HCO3,0.052474485,0.07853479,0.868990725,0.007843284,0.014980476000000001,0.010412634,0.974606889,0.187479621,Na-HCO3,Na-HCO3,5.3400360178959734e-05,1.4072300909070256e-10,0.9999465994828018,1.6296154430499116e-11,2.718989498707689e-13,3.7612909955596714e-14,0.9999999999989488,7.416424282806744e-13,Na-HCO3,Na-HCO3,1.5470813666305193e-14,2.8175791003984426e-14,0.9999999666666107,3.3333345538007554e-08,2.983759116847006e-14,1.663740028508354e-14,0.9999999666664809,3.333347261968168e-08,Na-HCO3,Na-HCO3,8.671712739297608e-08,1.2877620422406646e-07,0.9999997086316316,7.587503679945206e-08,3.02721789653683e-14,2.5020162138191836e-14,0.9999999653061761,3.4693768858484097e-08,Na-HCO3,Na-HCO3,1.5456107625628505e-14,2.8164462104437394e-14,0.9999999666666107,3.333334553800755e-08,2.9756396858854706e-14,1.637335408920858e-14,0.9999999666660301,3.33339236203467e-08,Na-HCO3,Na-HCO3
127,DLZAC2643-080215,132.3,7.726,11.75,1.344,137.04349,19.33,212.0,10.6,3.301062927,0.31787698,0.511096908,0.034374896,1.42670411,0.545275035,3.474498492,0.176643114,Ca-HCO3,0.968258851,0.010379956999999999,0.021361192999999997,0.000168974,0.125323102,0.028476537000000003,0.846200361,0.013643286999999999,Ca-HCO3,Ca-HCO3-SO4,0.9924959636645933,6.071310233839099e-05,2.539749208441477e-06,0.007440783483859936,3.6507280697083486e-08,5.625494012208804e-13,0.9999999634917995,3.571602209803488e-13,Ca-HCO3,Ca-HCO3,0.9999998166665504,5.000004927034557e-08,1.0000006007725073e-07,3.333334053800416e-08,2.958991738659914e-14,1.5890881723858572e-14,0.999999966666609,3.3333345538007494e-08,Ca-HCO3,Ca-HCO3,0.9998176221180669,1.6488796009929025e-05,0.00016533627973034967,5.528061927344984e-07,0.0013286391611471273,5.157812827953145e-06,0.9986661692473674,3.3778657488404036e-08,Ca-HCO3,Ca-HCO3,0.9999998166664729,5.000008794493203e-08,1.0000009875158268e-07,3.333334053800028e-08,2.958991738659914e-14,1.5890881723858572e-14,0.999999966666609,3.3333345538007494e-08,Ca-HCO3,Ca-HCO3
128,DLZAC2659-080215,4.772,0.836,509.4,33.32,191.32826,50.92,610.65,124.2,0.119067818,0.034396215,22.15768213,0.8522109659999999,1.991840801,1.4363892809999999,10.00803068,2.069724037,Na-HCO3,0.00024414099999999997,1.98e-05,0.999736049,0.85438359,0.01429904,0.028837765,0.956863195,0.249623232,Na-HCO3,Na-HCO3,0.00944680176842727,1.8505988447753783e-17,0.9905531982315624,1.0298986448662245e-14,1.7809331556398234e-09,5.059257556808128e-10,0.9999999948364231,2.876718023616147e-09,Na-HCO3,Na-HCO3,2.625025580829538e-14,1.5944599765964143e-14,0.9999998999999279,1.0000002994734697e-07,3.781504778039696e-14,1.628835683225281e-14,0.9999999080079927,9.199195315519225e-08,Na-HCO3,Na-HCO3,4.596596545860644e-10,2.705374624632564e-10,0.9999965218392123,3.477430590461708e-06,6.433510422284695e-07,3.191038397974706e-07,0.9997709382239323,0.0002280993211856715,Na-HCO3,Na-HCO3,3.551489108553176e-14,1.2715207422744226e-14,0.9999999499999308,5.000002105616575e-08,4.36910301242256e-14,1.564475796468441e-14,0.9999999209691968,7.903074393619523e-08,Na-HCO3,Na-HCO3
129,DLZAC2659-010919,3.237,0.6645,608.2,25.17,203.4686,55.9259,616.2,28.44,0.080767503,0.027340053,26.45524592,0.643762005,2.11822895,1.5775994359999999,10.09899043,0.473936808,Na-HCO3,7.11e-05,7.73e-06,0.99992117,0.893610224,0.017506504,0.031826819,0.9506666770000001,0.018117863,Na-HCO3,Na-HCO3,0.0005812176428119853,8.879131456287925e-19,0.9994187823571856,2.431892084190871e-15,5.712211198232202e-09,4.764412385454692e-10,0.9999999937575771,5.3770562880502413e-11,Na-HCO3,Na-HCO3,2.625025580829538e-14,1.5944599765964143e-14,0.9999998999999279,1.0000002994734697e-07,2.963350437289803e-14,1.6010814230309003e-14,0.9999999666666087,3.333334553800748e-08,Na-HCO3,Na-HCO3,2.0218878083770313e-12,1.1888634653704062e-12,0.9999994602876275,5.397091618408769e-07,4.859013356583887e-07,3.624936962010323e-07,0.9999986360867844,5.15518183625179e-07,Na-HCO3,Na-HCO3,3.551635398949324e-14,1.2715408399302953e-14,0.9999999499980903,5.00018616045898e-08,2.9646808272763765e-14,1.6048253867359372e-14,0.9999999666666087,3.3333345538007474e-08,Na-HCO3,Na-HCO3
130,DLZAC2659-091016,3.3689999999999998,0.5647,664.7,33.67,311.6582,59.41,551.18,169.26,0.084061081,0.023233902,28.91286084,0.8611627620000001,3.2445469310000004,1.6758815230000002,9.033368297,2.820623917,Na-HCO3,0.00010436,7.81e-06,0.9998878259999999,0.8878532920000001,0.032494276,0.044472475,0.923033248,0.228588188,Na-HCO3,Na-HCO3,0.03174327098371697,1.5835330568566553e-17,0.9682567290162425,4.046115200670144e-14,7.668386920038614e-07,1.6470150531337494e-08,0.9999991026011712,1.1408998641297212e-07,Na-HCO3,Na-HCO3,2.625025580829538e-14,1.5944599765964143e-14,0.9999998999999279,1.0000002994734697e-07,3.8471216397448074e-14,1.3161124770373307e-14,0.9999999459374599,5.406248848829518e-08,Na-HCO3,Na-HCO3,1.0690407910523118e-08,6.323685821558263e-09,0.9999909405918104,9.04239409579752e-06,0.014375654562604574,0.0008096254345875545,0.9799511505688272,0.00486356943398066,Na-HCO3,Na-HCO3,3.551488823799419e-14,1.2715207031559486e-14,0.9999999499999344,5.0000017473676395e-08,3.706416423595456e-14,1.2940445254578315e-14,0.9999999479657737,5.203417608852457e-08,Na-HCO3,Na-HCO3
131,DLZAC2659-291017,4.513999999999999,0.6692,461.4,25.98,242.5813,62.236000000000004,540.8,83.2,0.11263037099999999,0.027533428999999998,20.06979689,0.664479018,2.525415383,1.755599436,8.863248984,1.3864818019999998,Na-HCO3,0.000285738,1.6800000000000002e-05,0.9996974240000001,0.791806135,0.02508434,0.049170617,0.9257450420000001,0.08952513699999999,Na-HCO3,Na-HCO3,0.016828223382123652,1.7623524145051912e-17,0.9831717766178271,4.9353838381216883e-14,4.968301795934505e-08,1.4383589674817544e-09,0.9999999484914252,3.871978950958783e-10,Na-HCO3,Na-HCO3,2.625025580829538e-14,1.5944599765964143e-14,0.9999998999999279,1.0000002994734697e-07,2.962849455772784e-14,1.5992704978618126e-14,0.9999999665031449,3.349680948319435e-08,Na-HCO3,Na-HCO3,7.472039478230016e-10,4.311459381001202e-10,0.9999955258948531,4.472926797127351e-06,0.0032675227489564534,0.0007481102345306282,0.9958342601382427,0.00015010687827016282,Na-HCO3,Na-HCO3,3.551488823799419e-14,1.2715207031559486e-14,0.9999999499999344,5.0000017473676395e-08,2.964348170341491e-14,1.603227150487389e-14,0.9999999664472082,3.355274609994981e-08,Na-HCO3,Na-HCO3
